CNN2model1KernelL1nodrop_dataset_2_no_augment_10_val_is_test_False,CNN2model1KernelL1nodrop,dataset_2,no_augment_10,10,False,0.7719298005104065,0.692307710647583
CNN2model2_dataset_2_no_augment_10_val_is_test_False,CNN2model2,dataset_2,no_augment_10,10,False,0.9122806787490845,0.7307692170143127
CNN2model2_dataset_2_no_augment_10_val_is_test_False,CNN2model2,dataset_2,no_augment_10,10,False,0.719298243522644,0.7692307829856873
CNN2model2KernelL1_dataset_2_no_augment_10_val_is_test_False,CNN2model2KernelL1,dataset_2,no_augment_10,10,False,0.4912280738353729,0.5
CNN2model2KernelL1_dataset_2_no_augment_10_val_is_test_False,CNN2model2KernelL1,dataset_2,no_augment_10,10,False,0.859649121761322,0.5
CNN2model2KernelL1nodrop_dataset_2_no_augment_10_val_is_test_False,CNN2model2KernelL1nodrop,dataset_2,no_augment_10,10,False,0.7894737124443054,0.8461538553237915
CNN2model2KernelL1nodrop_dataset_2_no_augment_10_val_is_test_False,CNN2model2KernelL1nodrop,dataset_2,no_augment_10,10,False,0.5263158082962036,0.5769230723381042
CNN2model1_dataset_1_slide10_val_is_test_True,CNN2model1,dataset_1,slide10,10,True,0.97265625,0.7890625
CNN2model1_dataset_1_slide10_val_is_test_True,CNN2model1,dataset_1,slide10,10,True,0.986328125,0.671875
CNN2model1KernelL1_dataset_1_slide10_val_is_test_True,CNN2model1KernelL1,dataset_1,slide10,10,True,0.736328125,0.65625
CNN2model1KernelL1_dataset_1_slide10_val_is_test_True,CNN2model1KernelL1,dataset_1,slide10,10,True,0.791015625,0.84375
CNN2model1KernelL1nodrop_dataset_1_slide10_val_is_test_True,CNN2model1KernelL1nodrop,dataset_1,slide10,10,True,0.923828125,0.7890625
CNN2model1KernelL1nodrop_dataset_1_slide10_val_is_test_True,CNN2model1KernelL1nodrop,dataset_1,slide10,10,True,0.935546875,0.640625
CNN2model2_dataset_1_slide10_val_is_test_True,CNN2model2,dataset_1,slide10,10,True,0.82421875,0.625
CNN2model2_dataset_1_slide10_val_is_test_True,CNN2model2,dataset_1,slide10,10,True,0.982421875,0.765625
CNN2model2KernelL1_dataset_1_slide10_val_is_test_True,CNN2model2KernelL1,dataset_1,slide10,10,True,0.748046875,0.7578125
CNN2model2KernelL1_dataset_1_slide10_val_is_test_True,CNN2model2KernelL1,dataset_1,slide10,10,True,0.5,0.5
CNN2model2KernelL1nodrop_dataset_1_slide10_val_is_test_True,CNN2model2KernelL1nodrop,dataset_1,slide10,10,True,0.525390625,0.6015625
CNN2model2KernelL1nodrop_dataset_1_slide10_val_is_test_True,CNN2model2KernelL1nodrop,dataset_1,slide10,10,True,0.71484375,0.65625
